"Text","Language","Source","Date"
"13:13 I love the subtleties in this segment here; the hostess being too drunk to remember her guests names (she got them mixed up), saying Tiffany was 'cringe as fuck' but also earlier saying she was the 'good kind of trans' that becomes the obedient lapdog for cishets that they can parade around for their own gain without conflict (adhering to the status quo), and then saying that someone else got emotional when it was she herself that did... and then the jab at Blaire at the end lol.  Natalie is amazing. <3","en","relativeinsight","2019-08-01T00:00:00"
"otokonoko just means male child","en","relativeinsight","2019-08-01T00:00:00"
"Thank you so much for making these videos and expressing feelings and experiences I share but never get to see reflected in media. It's also wonderful to have my vocabulary built upon by someone trying to disparage the use of slurs and enhance understanding, not enmity.","en","relativeinsight","2019-08-01T00:00:00"
"This one was kind of dark....thanks for the glimpse. XO","en","relativeinsight","2019-08-01T00:00:00"
"This might be the best YouTube video I've ever seen! You got a Star Wars meme in there too lol. It's almost perfect lol","en","relativeinsight","2019-08-01T00:00:00"
"Can you make a video about abortion?","en","relativeinsight","2019-08-01T00:00:00"
"God, these three characters are what my mind is like as a trans person... just arguing with itself.","en","relativeinsight","2019-08-01T00:00:00"
"mouthfeel toAn Ying   mouthfeel (toAn Ying )  [(mouthfeel)] ","en","relativeinsight","2019-08-01T00:00:00"
"I also wonder if there is a more accurate term we can all use beyond 'male dick/female dick' that isn't as lengthy as 'the penis or a person assigned blank at birth' that is more affirming to people who don't have the ability to go on hormone replacement therapy, since someone who is a transwoman but can't afford medical transitioning of any kind might feel dysphoria about this.","en","relativeinsight","2019-08-01T00:00:00"
"That Attack of the Clones reference to talk about the male penis...bravo. I died.","en","relativeinsight","2019-08-01T00:00:00"
"this one hit real close to home oof that breakdown tiffany has......... girl and for what","en","relativeinsight","2019-08-01T00:00:00"
"I don't disagree that a trans woman with a 'feminine penis' is a woman.  I'm just curious about how we describe genital preferences now.    I think rightly so, we are conceptualizing gender independent from genitalia, but people are still attracted/unattracted to specific genitalia.  It seems to me that it's similar to general body preferences, except that I'd want to say that a person is superficial for being closed off to a relationship with someone of a certain height, facial structure, or ethnicity, but I do not (at present) think it unreasonable to be exclusive about genitalia. Is it reasonable for a person to rule out feminine-penis possessing partners?  Maybe because genitalia, unlike other attributes, are essential and constitutive components to certain kinds of sexual experiences?    I'm still confused because sexual experiences seem very tied up with the concept of sexual orientation, which I'm used to talking about along gender lines, but we've said that genitals don't determine gender.  So... genitals are part of a cluster-concept of gender just like any other physical gender-marker except perhaps that genitals have a bit more weight?","en","relativeinsight","2019-08-01T00:00:00"
"Mommy please let me stroke your feminine penis","en","relativeinsight","2019-08-01T00:00:00"
"I like Blair white ","en","relativeinsight","2019-08-01T00:00:00"
"Okay, so my question, then, is: does that mean there's masculine pussy?  I'm nb and trying to process this.","en","relativeinsight","2019-08-01T00:00:00"
"A) This is kind of mean towards Blaire.  B) Call me crazy, but I think the answer is to view people as individuals.  But then egalitarians like me are often called Nazis, so whatever","en","relativeinsight","2019-08-01T00:00:00"
"Blaire White has left the chat","en","relativeinsight","2019-08-01T00:00:00"
"It was really hard for me to watch this video the first time. It was a few months ago and I had been really smug and thought I knew it all. I thought I was the rational trans guy who wasn't one of those crazy SJW types. When I saw this video though, it really struck a chord somewhere. I saw myself in Tiffany and it made me... Sad. It was hard to take that look at myself, in a way, and to see someone else act out how I had felt so many times before. I had started to reconsider what I thought I had known. While I still catch myself thinking 'oh great, this person is going to make us look bad again,' I have tried to be better. Thank you for this video. It really helped open my eyes and get me out of the truscum community.","en","relativeinsight","2019-08-01T00:00:00"
"I just wanted to say... I deal with MDD (Major Depressive Disorder) and I can say, that scene where Tiffany wishes she was different, drunk, crying on the floor; I have been there, but I'm not transgendered. I guess I just wanted to say that, it's crazy that no matter what the angle, deep internalized depression and self-hatred looks quite the same outwardly.  It's okay to have suicide hotline on your phone. It's okay to ask anonymous lines for help.  It's tough when it's internalized. Sometimes it's like you are hating the only person you have; yourself. And that type of isolation mixed with loathing and sorrow is painful af.  Wish I could have a good answer for it, but I don't.  I just wanted to say it's a relatable feeling, even if our ways to get there are very different paths.","en","relativeinsight","2019-08-01T00:00:00"
"'why am I constantly surrounded by homosexuals' why was this so funny  also nice vids","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany tumbles = caitlin jenner","en","relativeinsight","2019-08-01T00:00:00"
"After watching your presentation at OXXO festival now I can understand how related this video is with your personal life. I mean, after all the attacks you suffered from the left you could have just decided to leave the left and start hating on them just like Tiffany did. But you were brave and stand up for your own dreams and ideal and didnt let toxic people destroy you. I admire you, the way you reflected on how hard this process was was amazing. We need room to change. Love you girl. Greeting from Peru.","en","relativeinsight","2019-08-01T00:00:00"
"I think I might be Adria?  I'm not a cat girl (i'm a Coyote girl), i'm not a communist (i'm a democratic socialist), but I have dated a couple Communist Catgirls, and I would do so again.","en","relativeinsight","2019-08-01T00:00:00"
"...my penis is coarse?","en","relativeinsight","2019-08-01T00:00:00"
"so the guestsare blair white and riley dennis XD??","en","relativeinsight","2019-08-01T00:00:00"
"'i wish i were a woman. or anything but this.' hurt my heart so so bad.","en","relativeinsight","2019-08-01T00:00:00"
"of all your characters Adria Finley has the best aesthetics","en","relativeinsight","2019-08-01T00:00:00"
"This is Blade Runner 3 right","en","relativeinsight","2019-08-01T00:00:00"
"Lord honestly looking at this again this works so well with multiple groups and argument like...it works so well.","en","relativeinsight","2019-08-01T00:00:00"
"What is that end credits song?","en","relativeinsight","2019-08-01T00:00:00"
"Yeah, this one hits way too close to home.","en","relativeinsight","2019-08-01T00:00:00"
"21 minutes of cringe. The comments are even worse.","en","relativeinsight","2019-08-01T00:00:00"
"This needs to be a 3 hour long episode","en","relativeinsight","2019-08-01T00:00:00"
"WHY DOES NOBODY TALK ABOUT THE MOUTHFEEL?","en","relativeinsight","2019-08-01T00:00:00"
"THE ANAKIN REFERENCE god that line is so cheesy","en","relativeinsight","2019-08-01T00:00:00"
"Why is no one talking about the feminine penis","en","relativeinsight","2019-08-01T00:00:00"
"honestly, I hate being trans sometimes. it's...really not easy. i'm much more of an adrian, but that brand of self-hatred that tiffany carries with her still pops up in my mind, as well as whatever transphobic nonsense my brain won't shut up about. i have no point to this comment but i wanted to say it. it's just...hard.  thanks for everything you do, contrapoints. you're an inspiration <3","en","relativeinsight","2019-08-01T00:00:00"
"I'm confused about ContraPoint's view on what constitutes being a particular gender. In another video she says that there is more to gender than what one identifies as - she says gender is social and one's appearance and performance are relevant.   I'm having a hard time working out where the idea of a female penis fits in. If a penis can be female when it's owner identifies as female, lives their life as female and otherwise appears female, can any karyotypically male trait be female under the right circumstances? If so, then someone who looks like a man, lives their life as a man but identifies as a woman is a woman. This seems in tension with ContraPoint's previous video. It seems that to resolve this tension there needs to be a line somewhere? Sorry for being long winded. Can anyone help me out here?","en","relativeinsight","2019-08-01T00:00:00"
"while i definitely don't think trap is gay what i hate the most about that argument is how it cirlces the word gay way back into -a thing- (it may not be explicitly negative but it does imply it's scanadalous in some way), even if i went with it and let it be that trap is gay then let's just go ahead and bring everything that is not undeniably heteronormative into the gay sphere then, you don't understand women and love your gf less than your homies?? uh.. GAY. you saw a hairstyle or an outfit on someone else and you liked it so you decided to try it for yourself? you did it to look more attractive and that means you thought that same gender presenting person was attractive AND THATS GAY. you know a het couple who you think are great together and you totally understand why they love each other?? uhm if you're appreciating anyone that does not comform to your hetness in any wasy or context THEN IT'S KINDA GAY U KNOW. you want the happiness and acceptance for a same-gender friend or think they would be an improved version of themselves if they were more like you?? YOU'RE JUST HIDING BEHIND THE PRETENSE OF FRIENDSHIP AND EGO TO PROJECT YOUR ACTUAL REAL GAY BELIEFS.  anyways. i wish the mofos having this discussion would just pick a side. all other sides that are not this one are probably h8 anywayz ...","en","relativeinsight","2019-08-01T00:00:00"
"'yaaaas, *tongue click*..I'm not living for it...' '...you're not Blaire White' 11:25 keyboard ruined, thanks.","en","relativeinsight","2019-08-01T00:00:00"
"Why do some of the comments seem like they're really conveniently made by people that are either paid or being dishonest somehow? I mean Contra is alright, she's good YouTube, but she changed your ways and somehow made you a 'leftist convert'? I can't shake the idea that they're fake and intended to spite the opposing view.  Then again since other videos from detractors are similar in comment content I guess it's fair play. I mean, why not at that point? It's just grody though.","en","relativeinsight","2019-08-01T00:00:00"
"Sometimes I think that we, as society, should get completely rid of the concept of 'gender' except when used for research/academia. It shouldn't matter what you identify as, people should treat you with respect regardless of what genitalia you have or how do you dress.","en","relativeinsight","2019-08-01T00:00:00"
"someone please explain the mouth feel to me","en","relativeinsight","2019-08-01T00:00:00"
"Can we get Kanye West? We can't get Kanye.","en","relativeinsight","2019-08-01T00:00:00"
"I will never understand why people support ideologies that suppress their existence. They even try to justify the hate.   Traditionalists like people who assimilate, not minorities.","en","relativeinsight","2019-08-01T00:00:00"
"Your Adrea character looks like Victoria Justice","en","relativeinsight","2019-08-01T00:00:00"
"I was definitely not expecting to feel so bad for Tiffany. I'm nb but I've definitely had some of the same thoughts and said some of the same things during breakdowns. 'I wish I was just one or the other', 'I wish I wasn't like this', 'I wish I wasn't crazy enough to believe I can live as a gender other than the one I was assigned'.","en","relativeinsight","2019-08-01T00:00:00"
"As a transwoman and a YouTuber myself, I find it very helpful to watch your work, Natalie. I can both strongly relate and also... feel like I am looking at myself in a more unfiltered way. I am trying to share my experience bit by bit, video by video, but it's very hard to not be judgemental. You are covering so many points in your work and doing it in a truly brilliant way! The way you assign different roles to different characters makes it easier to talk about complex issues.  I also appreciate the strong Lynch vibe. The production, music, and delivery are off the map great! Thank you!  I've discovered your channel through watching you debate Blaire White. I found myself unable to agree with Blaire on her belief that transwomen are born biologically male. I've never felt like I've been all male prior to transition. It's not that simple. It can't be that simple. Maybe some are more male, and others aren't. I can't know. But given the biological diversity and how complex the biological sex is even outside of our own self-perception... I think there's much more to that than XY & XX.","en","relativeinsight","2019-08-01T00:00:00"
"those paintings are dope","en","relativeinsight","2019-08-01T00:00:00"
"If your bits smell 'like fish,' please see a doctor, you could have a bacterial infection.","en","relativeinsight","2019-08-01T00:00:00"
"I love your videos [?]","en","relativeinsight","2019-08-01T00:00:00"
"Oof","en","relativeinsight","2019-08-01T00:00:00"
"But real talk, I've never seen the word 'trap' applied to anything other than an anime character who  is male but looks female in women's clothing literally planning to trap a man. Usually in a joke porn.","en","relativeinsight","2019-08-01T00:00:00"
"This video really spoke to me... I still have a difficult time accepting non-binary trans people even though I am trans myself because I desperately crave acceptance. It's so engrained in me at this point that even though I recognize it's probably not nice of me to blame non-binary trans people for not integrating into society, I can't seem to help it...","en","relativeinsight","2019-08-01T00:00:00"
"WOW :0 this was amazing ! you're so amazing","en","relativeinsight","2019-08-01T00:00:00"
"This entire video was brilliant. Fantastic climax and ending. I thought you'd only make me laugh and think critically. I was wrong. <3","en","relativeinsight","2019-08-01T00:00:00"
"The ending of this video (with tiffany crying) changed me. Her saying exactly what everyone else has been saying was too painful","en","relativeinsight","2019-08-01T00:00:00"
"'we're attracted to a person's perceptible features, not molecular biology'","en","relativeinsight","2019-08-01T00:00:00"
"how are all these videos so fabulous? they look like high-budget short films, every last one. my eyes are getting gently fucked.","en","relativeinsight","2019-08-01T00:00:00"
"'She's in the sunken place' lmao","en","relativeinsight","2019-08-01T00:00:00"
"Correction that you've probably gotten a lot, but I don't actually see it in the comments right now, so: 'otokonoko' literally just means 'a boy' in Japanese, though it is figuratively used more often to denote male crossdressers. Side note but oh, GOD, the point you briefly bring up about anime just brings a rush of bile into my mouth because it's definitely not just the Western anime fandom that's horrifically transphobic and transmisogynistic. The source material already depicts non-gender-conforming individuals in such derogatory ways and you'd THINK Japan would be more sensitive about this kind of thing considering that gender nonconformity is kind of a Thing there but nope. I understand there are cultural differences and all that but as an actual East Asian insider tbh I think 'cultural differences' is just a bullshit excuse for the close-mindedness that's prominently on display.","en","relativeinsight","2019-08-01T00:00:00"
"Neon Demon Vibes ","en","relativeinsight","2019-08-01T00:00:00"
"'Why is no one talking about the feminine penis' This is the real shit we have to talk about unironically","en","relativeinsight","2019-08-01T00:00:00"
"You're an extremely attractive woman. Sorry for objectifying.","en","relativeinsight","2019-08-01T00:00:00"
"I love you, Tiffany","en","relativeinsight","2019-08-01T00:00:00"
"Impossible standard of wokeness I'm nor usually into trans subjects because i don'tnreally care about what other people do in private, but i do get bothered about other people telling other people what to do. Still liked the video.","en","relativeinsight","2019-08-01T00:00:00"
"10:40 as a cis man I kind of relate to this moment. Trying to understand something new and outside your experience is really difficult sometimes.","en","relativeinsight","2019-08-01T00:00:00"
"Okay but I'm Adria_IRL","en","relativeinsight","2019-08-01T00:00:00"
"That drunken emotional breakdown scene was really hard to watch. A while back, my girlfriend had that mindset stretched out for over a year. It would come in waves. Sometimes she was okay and we could socialize outside. Other times, she couldn't get out of bed and would say the exact same thing Tiffany was saying. I couldn't do anything to help her other than hug her until she stopped crying.  Now she's moved past the severe wave of self hate, unfortunately, now I occasionally get the transman version of this...","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany. Your nose is adorable.","en","relativeinsight","2019-08-01T00:00:00"
"I know the comment reading section was meant to be at least a little bit funny, but it came across fucking heartbreaking.","en","relativeinsight","2019-08-01T00:00:00"
": watches again just for the masochistic catharsis of Tiffany's alcohol fueled breakdown : Help.","en","relativeinsight","2019-08-01T00:00:00"
"if only the real rubin report was this entertaining lmao","en","relativeinsight","2019-08-01T00:00:00"
"[?]","en","relativeinsight","2019-08-01T00:00:00"
"How did you edit them like that. Soooooo cool","en","relativeinsight","2019-08-01T00:00:00"
"I can't stop watching your videos, amazing stuff. New favorite channel","en","relativeinsight","2019-08-01T00:00:00"
"Cis here. I cried.","en","relativeinsight","2019-08-01T00:00:00"
"God bless Blair Whi- I mean Tiffany Tumbles for making traps gay again ","en","relativeinsight","2019-08-01T00:00:00"
"Your content is amazing. I can't believe you don't have more subscribers.","en","relativeinsight","2019-08-01T00:00:00"
"Huh. Feminine penis is more than just a joke. Intriguing!","en","relativeinsight","2019-08-01T00:00:00"
"M O U T H F E E L","en","relativeinsight","2019-08-01T00:00:00"
"This was brilliant.","en","relativeinsight","2019-08-01T00:00:00"
"i love how artistic and narrative your videos are. you make truly exceptional work and i love coming back to your channel!","en","relativeinsight","2019-08-01T00:00:00"
"I blame that Admiral Akbar the massive fishy shitlord","en","relativeinsight","2019-08-01T00:00:00"
"What shitshow, too real.","en","relativeinsight","2019-08-01T00:00:00"
">femnine penis meme","en","relativeinsight","2019-08-01T00:00:00"
"I hope I grow up to be the person with a cabinet full of martini glasses but never invites people over","en","relativeinsight","2019-08-01T00:00:00"
"'Make traps gay again.' -Tiffany Tumbles, circa June 2nd, 2018","en","relativeinsight","2019-08-01T00:00:00"
"'mouthfeel'  .....oh my fucking god I think I finally understand Olly's shirt aldjjsjfjkskfja","en","relativeinsight","2019-08-01T00:00:00"
"Otokonoko means boy. Just like onnanoko means girl. It literally means 'man's child' or 'woman's child'.","en","relativeinsight","2019-08-01T00:00:00"
"Points! You can't just mention the mouthfeel without explaining it! YOU'RE TEASING US!","en","relativeinsight","2019-08-01T00:00:00"
"So if Tiffany is Blaire then is Adriana Riley?","en","relativeinsight","2019-08-01T00:00:00"
"What's the music that plays at 19:32?","en","relativeinsight","2019-08-01T00:00:00"
"I lived another another because of you","en","relativeinsight","2019-08-01T00:00:00"
"'When was the last time you were attracted to chromosomes?' Funniest argument ever","en","relativeinsight","2019-08-01T00:00:00"
"same, I am constantly surrounded by homosexuals","en","relativeinsight","2019-08-01T00:00:00"
"You are fucking hilarious, I am not commenting on anything but the funny here, comic gold.","en","relativeinsight","2019-08-01T00:00:00"
"I screamed to myself while watching this 'I love this bitch'","en","relativeinsight","2019-08-01T00:00:00"
"I love videos like this. It really did help clear up some confusion I had about certain specifics of the trans community.  Now if you'll excuse me I must go talk to my trans friends  about the  M O U T H   F E E L.","en","relativeinsight","2019-08-01T00:00:00"
"You are absolutely brilliant and I'm glad you reach many people unfortunately the people that need most will never be woke.","en","relativeinsight","2019-08-01T00:00:00"
"This is genius. Love it.","en","relativeinsight","2019-08-01T00:00:00"
"Holy fuck, I've just discovered you at 1am, and since then I've watched at least 4 videos, and right now I'm basically giving thumbs up before watching","en","relativeinsight","2019-08-01T00:00:00"
"You're so creative! I don't know how you're able to wrtie these dialogues, they're just amazing!","en","relativeinsight","2019-08-01T00:00:00"
"OK that ending blew me off my feet. I think I had already intellectualized how many trans women might suffer through those same feelings Tiffany has, but I had never actually FELT it, and thus I think I could never meaningfully sympathize with them. Thank you for this, I love your work and your channel!","en","relativeinsight","2019-08-01T00:00:00"
"I know it's for a bit but girl this is the best you have ever looked. SO GOOD <3","en","relativeinsight","2019-08-01T00:00:00"
"Girl dick sounds ... really nice ...","en","relativeinsight","2019-08-01T00:00:00"
"14:50 FWIW I don't think Adria looks like a 'man beast' at all, at any time. She just looks like a regular woman who likes masculine clothing... or just isn't frilly. It's awful that a trans woman would say someone who 'looks like her' shouldn't represent the community :(","en","relativeinsight","2019-08-01T00:00:00"
"SERVING UP FISHY REALNESS.  I can't stop saying things like this to my girlfriend now.","en","relativeinsight","2019-08-01T00:00:00"
"Im a young man in the man box, but this was hilarious, in satire portrayals, Subbed!","en","relativeinsight","2019-08-01T00:00:00"
"blaire clearly lost this debate. wait, wrong video?","en","relativeinsight","2019-08-01T00:00:00"
"Seriously why is no one talking about the mouthfeel","en","relativeinsight","2019-08-01T00:00:00"
"This video hit me in the feels. I have several trans friends and they tell me about their dysphoria occasionally when they're down. Seeing it in a visual medium however made it all too real, I just want to go out and give each of them a hug.","en","relativeinsight","2019-08-01T00:00:00"
"I support people wanting to be themselves. This video made me think about how the insecurities and self-loathing of transitioning people is almost identical in nature (need of belonging and acceptance by one's social circles, obviously not the only thing) to non-trans folk.  Hearing Tiffany talk reminded me of how I wear different clothes to work and my normal clothes everywhere else, simply  so I don't have to worry about being told off for looking 'non-professional'. Adria reminds me of how I am treated when I voice a 'controversial' opinion when it is, in fact, a perfectly logical one.  Your videos also help me understand more about trans people, without the preaching found elsewhere.  I really enjoy your sketches and characters, so clever! ","en","relativeinsight","2019-08-01T00:00:00"
"I'm so curious about female penis now. I've never heard anyone talk about it before and I've never had the nerve to ask","en","relativeinsight","2019-08-01T00:00:00"
"You're a fucking genius","en","relativeinsight","2019-08-01T00:00:00"
"'OMG i need to not be around straight people for a long time after this'","en","relativeinsight","2019-08-01T00:00:00"
"Its really cool that you commission art and music from people for your videos; thank you for supporting other creators and enriching your own videos so awesomely!","en","relativeinsight","2019-08-01T00:00:00"
"'When was the last time people were attracted to chromosomes'  thank you! Mouthfeel!! Girl dick!! Yaaaay!!","en","relativeinsight","2019-08-01T00:00:00"
"Feminine penis tho","en","relativeinsight","2019-08-01T00:00:00"
"You are so pretty","en","relativeinsight","2019-08-01T00:00:00"
"Contra, you look amazing in the Adria look :3 That red lipstick really works <3","en","relativeinsight","2019-08-01T00:00:00"
"12:20 is me","en","relativeinsight","2019-08-01T00:00:00"
"Riley J Dennis vs Blaire White","en","relativeinsight","2019-08-01T00:00:00"
"I really wish, as human beings, we could get our collective shit together and stop hurting each other so much.","en","relativeinsight","2019-08-01T00:00:00"
"honestly, im down w the butch trans girl aesthetic. its really attractive","en","relativeinsight","2019-08-01T00:00:00"
"I loved this video up until the point where non-estrogenized penises were referred to as 'male penises'. Can we not gatekeep trans women's bodies based on whether they're on HRT or not? Girldick is still girldick even if it's T-dominant.","en","relativeinsight","2019-08-01T00:00:00"
"Is it gay to be attracted to a transwoman? No. Is it gay for a man to put a penis in his mouth? Yes.","en","relativeinsight","2019-08-01T00:00:00"
"Did you really quote Star Wars? I think I love you, and I don't even like girl dick","en","relativeinsight","2019-08-01T00:00:00"
"'She's in the sunken place'","en","relativeinsight","2019-08-01T00:00:00"
"Please tell me you have a video about gay men who ally with anti trans right wing people and rationalize that as 'you can be gay and be masculine'","en","relativeinsight","2019-08-01T00:00:00"
"I love your channel. I'm a straight white guy and I've always hated the stupid gender stereotypes that came with that. I hated that taking a bath was considered too girly for men even though a bath at the end of a long day is literally the best thing in the world. I grew up in a house of women and I've always identified with things that women like and men like. I hate that there has to be two sides in the minds of most people. I wish we could all be people that don't attach some arbitrary action to gender identity. You're awesome. Just discovered your channel a few days ago and I've been binge watching ever since.","en","relativeinsight","2019-08-01T00:00:00"
"Octagonal stop signs. Ideal female form. Still attracted to female. Not gay for looking at yield signs. Never give em more than a glance anyway.","en","relativeinsight","2019-08-01T00:00:00"
"im a gay trans guy and i can relate ALOT to that part when jackie was trying to figure out how a trans person can be gay and adria was super tired","en","relativeinsight","2019-08-01T00:00:00"
"I feel like I'm not supposed to agree with Tiffany or Justine, but I do. Completely.","en","relativeinsight","2019-08-01T00:00:00"
"Ouch this is too relateable","en","relativeinsight","2019-08-01T00:00:00"
"Considering Natalie is more Tyffany then Adria lately, this had to be painful to make","en","relativeinsight","2019-08-01T00:00:00"
"I was a total bigot towards trans rights until I found Contrapoints. She was winning me over with her fun left videos, then I watched this episode and cried so hard when Tiffany is crying because I realized how completely inhumane I was about trans people. Over the next couple days I kept thinking of that scene, it would bring me to tears, and now I've entirely changed my opinions about trans. This channel really changed my life for the better. Straight white cis male btw","en","relativeinsight","2019-08-01T00:00:00"
"If you're a trans woman who passes, it'd be stupid to not tell the guy you plan to sleep with. If you have the full deal, then perhaps, but if something firm lies below it's best to tell them. That's not something to drop on a guy without him knowing, he might be into it but you never know","en","relativeinsight","2019-08-01T00:00:00"
"Every minute of the day is just 12:20","en","relativeinsight","2019-08-01T00:00:00"
"'i am a lesbian lol'","en","relativeinsight","2019-08-01T00:00:00"
"The ending made me want to cry:(","en","relativeinsight","2019-08-01T00:00:00"
"Great video! I really learned a lot! Take care of yourself please! You are really and beautiful person!","en","relativeinsight","2019-08-01T00:00:00"
"Wait, is this the same Tiffany who taught us how to eat ribs like a woman and called out Abigail as a TERF? Poor girl.","en","relativeinsight","2019-08-01T00:00:00"
"Pure genius, total mega super amazing glorious","en","relativeinsight","2019-08-01T00:00:00"
"It's always hard to take Natalie's characters seriously when they talk about not passing because Natalie passes so well.","en","relativeinsight","2019-08-01T00:00:00"
"The scene where she's drinking any crying made me cry.  No one should ever have to feel that way.  We don't have to torture each other and ourselves.  We just really don't have to. Also, god the lighting on these vids is amazing.","en","relativeinsight","2019-08-01T00:00:00"
"I'm so sorry that this world for some reason can't judge a soul on character. Being a strait redneck country boy I don't understand wanting to be female but I could never ridicule any one unless you rape murder pillage etc or your basically a terrible person. Life is tough humans are mean but having the victim mindset only holds you and only you back. I'm learning that the hard way coming out of a terrible time in my personal life I've went from alpha redneck, in control, head strong to broken, pathetic, isoated, and weak all because I felt like a victim cuz I felt all the terrible heartbreaking things life handed me in one single year I was being punished for something I didn't deserve. I'm finally after almost losing the business I worked so hard for am pulling my self out of the pit of dispare it's hard. The whole point of this don't let the victim mindset destroy and hold you back. Be thankful that at least your not looked at like an ignorant, stupid, racist, toothless, cousin fucking, inbred, dumbass lol and I'm none of that. So it DOSENT matter if I like it or not I can't hide my redneckness I might as well be proud! I hope who ever reads this gets something out of it and it helps them.","en","relativeinsight","2019-08-01T00:00:00"
"Contra reacting to herself at 13:40 is hilarious m","en","relativeinsight","2019-08-01T00:00:00"
"I'm a man who is attracted to Contra. But I'm bi anyway. *Jokes on you!*","en","relativeinsight","2019-08-01T00:00:00"
"the 'oh my god i need to not be around straight people for a long time after this' is the biggest mood","en","relativeinsight","2019-08-01T00:00:00"
"This video must have been so cathartic to make","en","relativeinsight","2019-08-01T00:00:00"
"From 16:40 on that's kinda how I feel reading comments under videos of radfems about trans related issues. You know what? The only self-mutilation I do is listening these people what they have to say about trans folks. Because not listening to someone with xx-chromosomes who's describing you as a pervert who shouldn't exist is sooo misogynistic.  The absurd thing is: most radfems if you ask what you can do to support is telling you you should listen. And when you listen they have nothing else to teach you about your chromosomes. Wow. I didn't know. So exciting. So relevant.","en","relativeinsight","2019-08-01T00:00:00"
"[?]","en","relativeinsight","2019-08-01T00:00:00"
"I may be misinterpreting this, but... >host actually has a pulse Completely inaccurate, Dave Rubin is the blandest glass of dish water to ever appear on youtube.","en","relativeinsight","2019-08-01T00:00:00"
"I love how Tiffany still reaches out and talks 'out of the spotlight' with the people she disowns in the public eye","en","relativeinsight","2019-08-01T00:00:00"
"A lot of heart in this vid.  I applaud your courage.","en","relativeinsight","2019-08-01T00:00:00"
"a penis makes up less than 3% of the body mass, it's less than 3% masculine, and therefore is not gay.","en","relativeinsight","2019-08-01T00:00:00"
"I'd do all three of you.","en","relativeinsight","2019-08-01T00:00:00"
"Tiffany reminds me of Natalie Figueroa from Orange is the New Black.","en","relativeinsight","2019-08-01T00:00:00"
"Beginning 16:40- this is so real I cried. It's hard for most people to love themselves the way they are born. I think you're quite articulate and wonderful, please don't stop being you.","en","relativeinsight","2019-08-01T00:00:00"
"I don't like to point out the negatives, but this is preety important: not all trans women take hormones, they also don't have to if they don't want to take them. And hormones don't make a woman's penis any more femenine than it already is for being a part of the body of a woman.","en","relativeinsight","2019-08-01T00:00:00"
"Well, that was a wild ride. Impressive. Deeply impressive.","en","relativeinsight","2019-08-01T00:00:00"
"star wars","en","relativeinsight","2019-08-01T00:00:00"
"666 dislikes","en","relativeinsight","2019-08-01T00:00:00"
"notice each character (relative to the middle persona) is to the side of their corresponding political stance. Neat little details make a video for me.","en","relativeinsight","2019-08-01T00:00:00"
"the ending: 'Hi guys, i'm tiffany tumbles....welcome to my world...'   and they say, 'she's so lucky. She's a star,' but she cry cry cry from a lonely heart thinking if there's nothing missing in my life but why does these tears come at night?","en","relativeinsight","2019-08-01T00:00:00"
"*hands you award* all the good actors on youtube. This was powerful, relevant, depressing, liberating. Just take all the stars.","en","relativeinsight","2019-08-01T00:00:00"
"Mouthfeel made me think of Brooklyn 99","en","relativeinsight","2019-08-01T00:00:00"
"The fucking Star Wars hahahah","en","relativeinsight","2019-08-01T00:00:00"
"I know this was supposed to come off as more lighthearted, but I found myself crying through the last bit.","en","relativeinsight","2019-08-01T00:00:00"
"New to your show and SO GLAD the MAGA hat was part of a persona and not what this channel is about.","en","relativeinsight","2019-08-01T00:00:00"
"I want to know what YouTube videos inspired this one.","en","relativeinsight","2019-08-01T00:00:00"
"the dysphoria breakdown scene really hit me hard, thank you for not shying away from that","en","relativeinsight","2019-08-01T00:00:00"
"This video got really...real. I'm not even trans, but that entire sequence really amped up my anxiety and even some self loathing, I can only imagine how bad it might be for people going through that themselves, but...I needed it. It was good to get a really raw experience like that for perspective. Thanks so much Nathalie, this is one of the greats.","en","relativeinsight","2019-08-01T00:00:00"
"Who do I vote for to get the sex robot brothel unbanned in texas?","en","relativeinsight","2019-08-01T00:00:00"
"GIRL DICK MOUTH FEELS, this has gotta be a first on youtube, bravo","en","relativeinsight","2019-08-01T00:00:00"
"Reminds me of blair...","en","relativeinsight","2019-08-01T00:00:00"
"Does anybody know who drew the poster at 11:30?","en","relativeinsight","2019-08-01T00:00:00"
"' I actually happen to identify as a trap.' never gets old.","en","relativeinsight","2019-08-01T00:00:00"
"This went from funny to sad to scary so fast.","en","relativeinsight","2019-08-01T00:00:00"
"Okay this is a great video and I love it but Adria's talk about the feminine penis (or more about calling pre-HRT penes 'man penis') makes it seem like trans women are only women once they go on hormones... my gf is pre-e and no part of her is a 'man' anything","en","relativeinsight","2019-08-01T00:00:00"
"I didn't think I would relate to Jackie until 'why am I constantly surrounded by homosexuals'","en","relativeinsight","2019-08-01T00:00:00"
"this is the greatest channel Ive ever stumbled across thanks to homepage recommendations.   subbed for life ","en","relativeinsight","2019-08-01T00:00:00"
"Brutal.. You blow my mind. Thank you","en","relativeinsight","2019-08-01T00:00:00"
"You don't add lime to your cosmos. That's just gauche","en","relativeinsight","2019-08-01T00:00:00"
"The 'mouthfeel' LOL","en","relativeinsight","2019-08-01T00:00:00"
